id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,assignment_id,event_type
18,2019-09-30 14:17:51.574953,,,,,,f,,{},3O7L7BFSHGDILUV5ESX9IT0P1ITEIK,AssignmentSubmitted
19,2019-09-30 14:18:36.54369,,,,,,f,,{},3KKG4CDWKKM7IR59LSFJWEPV53C49L,AssignmentReturned
20,2019-09-30 14:18:57.335643,,,,,,f,,{},3KKG4CDWKKM7IR59LSFJWEPV53C49L,AssignmentAccepted
21,2019-09-30 14:20:24.616782,,,,,,f,,{},3Z4XG4ZF4AFY2OA90BBATTRIESYX83,AssignmentReturned
22,2019-09-30 14:20:44.763187,,,,,,f,,{},3Z4XG4ZF4AFY2OA90BBATTRIESYX83,AssignmentAccepted
23,2019-09-30 14:23:01.709383,,,,,,f,,{},3QJOXOW4XLF4HDLWZ7V1AM76IRDEM0,AssignmentReturned
24,2019-09-30 14:23:01.72421,,,,,,f,,{},3QJOXOW4XLF4HDLWZ7V1AM76IRDEM0,AssignmentAccepted
25,2019-09-30 14:23:02.377733,,,,,,f,,{},3RKNTXVS3OMLNAFEDYTJS90FBLU4A0,AssignmentSubmitted
26,2019-09-30 14:23:42.098915,,,,,,f,,{},33PPUNGG3ATTPOPK025VHV2YCKKZRE,AssignmentSubmitted
27,2019-09-30 14:23:59.036754,,,,,,f,,{},3LBXNTKX0TJYGTTJ53HOTPMTYYH9X5,AssignmentSubmitted
28,2019-09-30 14:24:05.489313,,,,,,f,,{},3B837J3LDQKWOC365ABNL25VP6PSR9,AssignmentAccepted
29,2019-09-30 14:25:18.19734,,,,,,f,,{},3OLQQLKKNUDEG5FBWAI9UUFPEXIEJW,AssignmentSubmitted
30,2019-09-30 14:25:51.350911,,,,,,f,,{},3KKG4CDWKKM7IR59LSFJWEPV53C49L,AssignmentSubmitted
31,2019-09-30 14:27:12.79068,,,,,,f,,{},3RRCEFRB7O0Q6KK6JCTFNKKLT3F4BV,AssignmentReturned
32,2019-09-30 14:27:32.350661,,,,,,f,,{},3RRCEFRB7O0Q6KK6JCTFNKKLT3F4BV,AssignmentAccepted
33,2019-09-30 14:27:42.076049,,,,,,f,,{},33LK57MYLVT5Q3PXFR50757UYM3ZS2,AssignmentSubmitted
34,2019-09-30 14:27:46.11915,,,,,,f,,{},3PZDLQMM0V9ZDBXPTY6M5PT5RAJC2E,AssignmentReturned
35,2019-09-30 14:27:51.027101,,,,,,f,,{},3PZDLQMM0V9ZDBXPTY6M5PT5RAJC2E,AssignmentAccepted
36,2019-09-30 14:27:55.372324,,,,,,f,,{},3QECW5O0KJP8YPINX33AS6WLZ7GT5N,AssignmentAccepted
37,2019-09-30 14:29:07.272637,,,,,,f,,{},3B837J3LDQKWOC365ABNL25VP6PSR9,AssignmentSubmitted
38,2019-09-30 14:32:23.256876,,,,,,f,,{},3QECW5O0KJP8YPINX33AS6WLZ7GT5N,AssignmentSubmitted
39,2019-09-30 14:32:23.280741,,,,,,f,,{},3WR9XG3T65Z348HG6VHZIIYPADO74C,AssignmentSubmitted
40,2019-09-30 14:32:23.678049,,,,,,f,,{},3QJOXOW4XLF4HDLWZ7V1AM76IRDEM0,AssignmentSubmitted
41,2019-09-30 14:32:24.008718,,,,,,f,,{},3NAPMVF0ZY3T1U2T2HYBP31RQZS72G,AssignmentSubmitted
42,2019-09-30 14:32:24.073719,,,,,,f,,{},3PZDLQMM0V9ZDBXPTY6M5PT5RAJC2E,AssignmentSubmitted
43,2019-09-30 14:32:28.364912,,,,,,f,,{},3Z7EFSHGNB20ER0MHNRFVFN14KSXCK,AssignmentAccepted
44,2019-09-30 14:32:28.37134,,,,,,f,,{},3FIJLY1B6WS28UI5MY7Z98M1ZYBPFZ,AssignmentAccepted
45,2019-09-30 14:32:29.693281,,,,,,f,,{},340UGXU9D0P4WWCR3ZBX10CMV9RUVO,AssignmentAccepted
46,2019-09-30 14:32:37.385759,,,,,,f,,{},37Z929RLGBW94RGY9ZGILH6DDRQSTQ,AssignmentAccepted
47,2019-09-30 14:34:38.942792,,,,,,f,,{},379J5II41Q4KBV3BZVUMA9SHIMNELY,AssignmentAccepted
48,2019-09-30 14:34:38.988046,,,,,,f,,{},379J5II41Q4KBV3BZVUMA9SHIMNELY,AssignmentReturned
49,2019-09-30 14:35:23.714342,,,,,,f,,{},3Z4XG4ZF4AFY2OA90BBATTRIESYX83,AssignmentReturned
50,2019-09-30 14:35:51.855003,,,,,,f,,{},3Z4XG4ZF4AFY2OA90BBATTRIESYX83,AssignmentAccepted
51,2019-09-30 14:36:43.787976,,,,,,f,,{},3RRCEFRB7O0Q6KK6JCTFNKKLT3F4BV,AssignmentSubmitted
52,2019-09-30 14:37:26.468581,,,,,,f,,{},32Q90QCQ1U99RPLTEVILV9F2TMIEKV,AssignmentAbandoned
53,2019-09-30 14:37:34.197212,,,,,,f,,{},32Q90QCQ1U99RPLTEVILV9F2TMIEKV,AssignmentAccepted
54,2019-09-30 14:47:46.80702,,,,,,f,,{},379J5II41Q4KBV3BZVUMA9SHIMNELY,AssignmentSubmitted
55,2019-09-30 14:52:30.166457,,,,,,f,,{},3FIJLY1B6WS28UI5MY7Z98M1ZYBPFZ,AssignmentSubmitted
56,2019-09-30 14:52:30.220069,,,,,,f,,{},3Z7EFSHGNB20ER0MHNRFVFN14KSXCK,AssignmentSubmitted
57,2019-09-30 14:52:43.731325,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentAccepted
58,2019-09-30 14:56:32.514096,,,,,,f,,{},340UGXU9D0P4WWCR3ZBX10CMV9RUVO,AssignmentAbandoned
59,2019-09-30 14:56:35.200742,,,,,,f,,{},340UGXU9D0P4WWCR3ZBX10CMV9RUVO,AssignmentAccepted
60,2019-09-30 14:57:01.425928,,,,,,f,,{},37Z929RLGBW94RGY9ZGILH6DDRQSTQ,AssignmentAccepted
61,2019-09-30 14:57:01.438305,,,,,,f,,{},37Z929RLGBW94RGY9ZGILH6DDRQSTQ,AssignmentAbandoned
62,2019-09-30 15:00:04.100253,,,,,,f,,{},3Z4XG4ZF4AFY2OA90BBATTRIESYX83,AssignmentAbandoned
63,2019-09-30 15:00:42.992248,,,,,,f,,{},3WLEIWSYHQ5QUJ85FQKNGGQL4362HX,AssignmentAccepted
64,2019-09-30 15:01:50.581205,,,,,,f,,{},32Q90QCQ1U99RPLTEVILV9F2TMIEKV,AssignmentAbandoned
65,2019-09-30 15:01:56.457879,,,,,,f,,{},32Q90QCQ1U99RPLTEVILV9F2TMIEKV,AssignmentAccepted
66,2019-09-30 15:11:59.817086,,,,,,f,,{},32Q90QCQ1U99RPLTEVILV9F2TMIEKV,AssignmentSubmitted
67,2019-09-30 15:12:24.764825,,,,,,f,,{},3WLEIWSYHQ5QUJ85FQKNGGQL4362HX,AssignmentSubmitted
68,2019-09-30 15:13:34.740946,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentReturned
69,2019-09-30 15:13:40.821626,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentAccepted
70,2019-09-30 15:18:07.766993,,,,,,f,,{},37Z929RLGBW94RGY9ZGILH6DDRQSTQ,AssignmentSubmitted
71,2019-09-30 15:19:53.816292,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentReturned
72,2019-09-30 15:20:11.282854,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentAccepted
73,2019-09-30 15:20:50.535327,,,,,,f,,{},340UGXU9D0P4WWCR3ZBX10CMV9RUVO,AssignmentAbandoned
74,2019-09-30 15:21:00.847776,,,,,,f,,{},340UGXU9D0P4WWCR3ZBX10CMV9RUVO,AssignmentAccepted
75,2019-09-30 15:32:50.057108,,,,,,f,,{},340UGXU9D0P4WWCR3ZBX10CMV9RUVO,AssignmentSubmitted
77,2019-09-30 15:42:08.766559,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentAccepted
79,2019-09-30 15:50:21.91668,,,,,,f,,{},31T4R4OBOU46ZCUVZANH1GAD2R07CM,AssignmentAccepted
81,2019-09-30 15:50:22.750616,,,,,,f,,{},3BWI6RSP7IXLWAE9V1TCR4AGN3D7EF,AssignmentAccepted
84,2019-09-30 15:50:23.496386,,,,,,f,,{},3PB5A5BD0XUJGOA01WJ0R7VS0JS7GW,AssignmentAccepted
86,2019-09-30 15:50:24.242317,,,,,,f,,{},3QEMNNSB2ZNG4409Z6ISLMSVNRC7DM,AssignmentAccepted
89,2019-09-30 15:50:24.500155,,,,,,f,,{},3C8HJ7UOP9I2S8CSVU9EVW8O6YGZMN,AssignmentAccepted
92,2019-09-30 15:50:26.057358,,,,,,f,,{},3NAPMVF0ZY3T1U2T2HYBP31RQ0N278,AssignmentAccepted
95,2019-09-30 15:51:25.196774,,,,,,f,,{},3JW0YLFXRV4U3P11O9VU5QGXNYQWWL,AssignmentReturned
98,2019-09-30 15:56:23.501035,,,,,,f,,{},3JW0YLFXRV4U3P11O9VU5QGXNYQWWL,AssignmentSubmitted
101,2019-09-30 15:57:47.399088,,,,,,f,,{},3TS1AR6UQS2D2OE5QCDI9MVGZ4S7FX,AssignmentSubmitted
104,2019-09-30 16:00:53.721976,,,,,,f,,{},3TYCR1GOTE7IMQU7VI8ZVJTZ6TQZLL,AssignmentSubmitted
107,2019-09-30 16:04:16.178974,,,,,,f,,{},3C8HJ7UOP9I2S8CSVU9EVW8O6YGZMN,AssignmentSubmitted
76,2019-09-30 15:41:37.200539,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentReturned
78,2019-09-30 15:50:18.791301,,,,,,f,,{},3KIBXJ1WD7IV3GYI89LH0L9GXP3KOM,AssignmentSubmitted
80,2019-09-30 15:50:22.709153,,,,,,f,,{},3FE2ERCCZZWWE7VYL1QPW2VFRZOPO7,AssignmentAccepted
82,2019-09-30 15:50:22.786984,,,,,,f,,{},3JW0YLFXRV4U3P11O9VU5QGXNYQWWL,AssignmentAccepted
83,2019-09-30 15:50:22.830268,,,,,,f,,{},3TS1AR6UQS2D2OE5QCDI9MVGZ4S7FX,AssignmentAccepted
85,2019-09-30 15:50:24.035851,,,,,,f,,{},3RJSC4XJ12I7IGLWZ1F08VUG2W850C,AssignmentAccepted
87,2019-09-30 15:50:24.265148,,,,,,f,,{},3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,AssignmentAccepted
88,2019-09-30 15:50:24.492307,,,,,,f,,{},3KRVW3HTZP95RWQE02F6Z3BLJJGMS5,AssignmentAccepted
90,2019-09-30 15:50:24.620089,,,,,,f,,{},3Y54SXRO1N9PJ482Y4BI0IO1YOXTUT,AssignmentAccepted
91,2019-09-30 15:50:24.734044,,,,,,f,,{},33UKMF931B8AJRTDYZL8VM2ZFAQTT2,AssignmentAccepted
93,2019-09-30 15:50:32.918159,,,,,,f,,{},3TYCR1GOTE7IMQU7VI8ZVJTZ6TQZLL,AssignmentAccepted
94,2019-09-30 15:51:25.186562,,,,,,f,,{},3JW0YLFXRV4U3P11O9VU5QGXNYQWWL,AssignmentAccepted
96,2019-09-30 15:55:42.547506,,,,,,f,,{},3KRVW3HTZP95RWQE02F6Z3BLJJGMS5,AssignmentSubmitted
97,2019-09-30 15:55:59.192666,,,,,,f,,{},3KYQYYSHYXVNPAS8GSZUW8EQDGNODU,AssignmentAccepted
99,2019-09-30 15:57:19.039298,,,,,,f,,{},3BWI6RSP7IXLWAE9V1TCR4AGN3D7EF,AssignmentSubmitted
100,2019-09-30 15:57:29.524955,,,,,,f,,{},3QEMNNSB2ZNG4409Z6ISLMSVNRC7DM,AssignmentSubmitted
102,2019-09-30 15:57:56.044067,,,,,,f,,{},38SKSKU7R3LWR05XVEKDVOQ9AGRLID,AssignmentAccepted
103,2019-09-30 15:58:40.033329,,,,,,f,,{},3PB5A5BD0XUJGOA01WJ0R7VS0JS7GW,AssignmentSubmitted
105,2019-09-30 16:01:51.633774,,,,,,f,,{},3NAPMVF0ZY3T1U2T2HYBP31RQ0N278,AssignmentSubmitted
106,2019-09-30 16:03:52.439279,,,,,,f,,{},3FE2ERCCZZWWE7VYL1QPW2VFRZOPO7,AssignmentSubmitted
108,2019-09-30 16:08:31.048323,,,,,,f,,{},3KYQYYSHYXVNPAS8GSZUW8EQDGNODU,AssignmentSubmitted
109,2019-09-30 16:08:41.120664,,,,,,f,,{},3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,AssignmentReturned
110,2019-09-30 16:09:02.877727,,,,,,f,,{},3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,AssignmentAccepted
111,2019-09-30 16:10:33.42241,,,,,,f,,{},33UKMF931B8AJRTDYZL8VM2ZFAQTT2,AssignmentSubmitted
112,2019-09-30 16:10:55.083873,,,,,,f,,{},3RJSC4XJ12I7IGLWZ1F08VUG2W850C,AssignmentSubmitted
113,2019-09-30 16:12:51.519798,,,,,,f,,{},3Y54SXRO1N9PJ482Y4BI0IO1YOXTUT,AssignmentSubmitted
114,2019-09-30 16:14:31.563164,,,,,,f,,{},31T4R4OBOU46ZCUVZANH1GAD2R07CM,AssignmentAbandoned
115,2019-09-30 16:14:48.453617,,,,,,f,,{},31T4R4OBOU46ZCUVZANH1GAD2R07CM,AssignmentAccepted
116,2019-09-30 16:18:26.880809,,,,,,f,,{},38SKSKU7R3LWR05XVEKDVOQ9AGRLID,AssignmentReturned
117,2019-09-30 16:18:37.107646,,,,,,f,,{},38SKSKU7R3LWR05XVEKDVOQ9AGRLID,AssignmentAccepted
118,2019-09-30 16:26:40.223092,,,,,,f,,{},3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,AssignmentSubmitted
119,2019-09-30 16:27:43.332862,,,,,,f,,{},38SKSKU7R3LWR05XVEKDVOQ9AGRLID,AssignmentSubmitted
120,2019-09-30 16:30:39.028016,,,,,,f,,{},31T4R4OBOU46ZCUVZANH1GAD2R07CM,AssignmentSubmitted
121,2019-09-30 16:30:42.981394,,,,,,f,,{},35USIKEBNT46MGDH5QR3BD4T6L66NI,AssignmentAccepted
122,2019-09-30 16:30:43.00407,,,,,,f,,{},36AHBNMV1T0ZJOWAMF8SYZCSRRXDY7,AssignmentAccepted
123,2019-09-30 16:30:44.488398,,,,,,f,,{},3WQQ9FUS6CIRPL78VFJS4W0QVRIB8K,AssignmentAccepted
124,2019-09-30 16:30:44.492053,,,,,,f,,{},3AMYWKA6YDAO41DT65RGQ24YWVB6OX,AssignmentAccepted
125,2019-09-30 16:30:44.512596,,,,,,f,,{},3IXQG4FA2VMR3QQI07P64SV1FX0B99,AssignmentAccepted
126,2019-09-30 16:30:44.592664,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O6076PE,AssignmentAccepted
127,2019-09-30 16:30:44.597495,,,,,,f,,{},3IHR8NYAM9PSAELG2HBGI4PAA914PR,AssignmentAccepted
128,2019-09-30 16:30:44.600789,,,,,,f,,{},3483FV8BEG7AXUOOJ7TJJP1VVQF26N,AssignmentAccepted
129,2019-09-30 16:30:47.094693,,,,,,f,,{},3B1NLC6UG1K8MUE0XIDHRTMD0EAGPQ,AssignmentAccepted
130,2019-09-30 16:30:54.183502,,,,,,f,,{},3EWIJTFFVQV7EZEPA283CP0TFQJE00,AssignmentAccepted
131,2019-09-30 16:30:55.133815,,,,,,f,,{},3EICBYG646KZJ7VX0JCE46FMTNCJCJ,AssignmentAccepted
132,2019-09-30 16:30:55.145662,,,,,,f,,{},3GS6S824SSL4GVSNW8479736UNYWN8,AssignmentAccepted
133,2019-09-30 16:30:55.154635,,,,,,f,,{},37M28K1J0S1BQSYZG5GNYBPYTKRJAH,AssignmentAccepted
134,2019-09-30 16:30:55.167425,,,,,,f,,{},3VP0C6EFSIK04YSHTPC3YYFT1VW6MI,AssignmentAccepted
135,2019-09-30 16:30:55.29351,,,,,,f,,{},3OSWBBLG1GLAJJ60HJMQFL5JPL3DX1,AssignmentAccepted
136,2019-09-30 16:31:58.456117,,,,,,f,,{},3EICBYG646KZJ7VX0JCE46FMTNCJCJ,AssignmentReturned
137,2019-09-30 16:32:12.53371,,,,,,f,,{},3EICBYG646KZJ7VX0JCE46FMTNCJCJ,AssignmentAccepted
138,2019-09-30 16:35:57.169093,,,,,,f,,{},3EWIJTFFVQV7EZEPA283CP0TFQJE00,AssignmentSubmitted
139,2019-09-30 16:36:59.628915,,,,,,f,,{},3IXQG4FA2VMR3QQI07P64SV1FX0B99,AssignmentSubmitted
140,2019-09-30 16:37:52.372733,,,,,,f,,{},3AMYWKA6YDAO41DT65RGQ24YWVB6OX,AssignmentSubmitted
141,2019-09-30 16:38:07.537776,,,,,,f,,{},3B1NLC6UG1K8MUE0XIDHRTMD0EAGPQ,AssignmentSubmitted
142,2019-09-30 16:38:49.508908,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O6076PE,AssignmentSubmitted
143,2019-09-30 16:41:36.283215,,,,,,f,,{},3WQQ9FUS6CIRPL78VFJS4W0QVRIB8K,AssignmentSubmitted
144,2019-09-30 16:43:03.231353,,,,,,f,,{},3GS6S824SSL4GVSNW8479736UNYWN8,AssignmentSubmitted
145,2019-09-30 16:43:53.836056,,,,,,f,,{},36AHBNMV1T0ZJOWAMF8SYZCSRRXDY7,AssignmentSubmitted
146,2019-09-30 16:47:58.945139,,,,,,f,,{},3EICBYG646KZJ7VX0JCE46FMTNCJCJ,AssignmentSubmitted
147,2019-09-30 16:48:34.938319,,,,,,f,,{},35USIKEBNT46MGDH5QR3BD4T6L66NI,AssignmentReturned
148,2019-09-30 16:49:05.347887,,,,,,f,,{},35BLDD71I8LLIV619MA5ISR1XSAVZK,AssignmentAccepted
149,2019-09-30 16:50:07.576909,,,,,,f,,{},3483FV8BEG7AXUOOJ7TJJP1VVQF26N,AssignmentSubmitted
150,2019-09-30 16:50:13.607147,,,,,,f,,{},32VNZTT0A9SDMR1VF9F5NZPPBRV4RP,AssignmentAccepted
151,2019-09-30 16:50:21.588582,,,,,,f,,{},32VNZTT0A9SDMR1VF9F5NZPPBRV4RP,AssignmentReturned
152,2019-09-30 16:51:08.958115,,,,,,f,,{},3C5W7UE9CHEDNDCDUCLTYBSDYZ1MXY,AssignmentAccepted
153,2019-09-30 16:52:14.702119,,,,,,f,,{},3VP0C6EFSIK04YSHTPC3YYFT1VW6MI,AssignmentReturned
154,2019-09-30 16:52:29.766777,,,,,,f,,{},3VP0C6EFSIK04YSHTPC3YYFT1VW6MI,AssignmentAccepted
155,2019-09-30 16:53:19.600391,,,,,,f,,{},3IHR8NYAM9PSAELG2HBGI4PAA914PR,AssignmentSubmitted
156,2019-09-30 16:54:49.468744,,,,,,f,,{},3OSWBBLG1GLAJJ60HJMQFL5JPL3DX1,AssignmentAbandoned
157,2019-09-30 16:54:49.521896,,,,,,f,,{},37M28K1J0S1BQSYZG5GNYBPYTKRJAH,AssignmentAbandoned
158,2019-09-30 16:55:00.310955,,,,,,f,,{},37M28K1J0S1BQSYZG5GNYBPYTKRJAH,AssignmentAccepted
159,2019-09-30 16:55:00.313302,,,,,,f,,{},3OSWBBLG1GLAJJ60HJMQFL5JPL3DX1,AssignmentAccepted
160,2019-09-30 17:01:15.180701,,,,,,f,,{},3C5W7UE9CHEDNDCDUCLTYBSDYZ1MXY,AssignmentSubmitted
161,2019-09-30 17:03:30.063123,,,,,,f,,{},3OSWBBLG1GLAJJ60HJMQFL5JPL3DX1,AssignmentSubmitted
164,2019-09-30 17:07:54.335645,,,,,,f,,{},35BLDD71I8LLIV619MA5ISR1XSAVZK,AssignmentSubmitted
167,2019-09-30 17:26:25.768004,,,,,,f,,{},3YMTUJH0DU4Q26ENJYK0NEQ7ZC34TD,AssignmentAccepted
170,2019-09-30 17:26:26.456213,,,,,,f,,{},3IKZ72A5B642596S6JU75JH6ZKPNFI,AssignmentAccepted
173,2019-09-30 17:26:27.027991,,,,,,f,,{},3QEMNNSB2ZNG4409Z6ISLMSVNS57DH,AssignmentAccepted
176,2019-09-30 17:26:28.125389,,,,,,f,,{},3E337GFOLBW8J92NH30PN4HI0ZPNGH,AssignmentAccepted
179,2019-09-30 17:26:39.633746,,,,,,f,,{},3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,AssignmentAccepted
162,2019-09-30 17:06:24.180507,,,,,,f,,{},37M28K1J0S1BQSYZG5GNYBPYTKRJAH,AssignmentReturned
165,2019-09-30 17:09:19.793722,,,,,,f,,{},3VP0C6EFSIK04YSHTPC3YYFT1VW6MI,AssignmentSubmitted
166,2019-09-30 17:26:22.472389,,,,,,f,,{},37M28K1J0S1BQSYZG5GNYBPYTKRJAH,AssignmentSubmitted
169,2019-09-30 17:26:26.432914,,,,,,f,,{},3W92K5RLWW5NBHMC2Y3PTOK6WTDV5O,AssignmentAccepted
172,2019-09-30 17:26:27.027349,,,,,,f,,{},3RKNTXVS3OMLNAFEDYTJS90FBNIA4Y,AssignmentAccepted
175,2019-09-30 17:26:28.112812,,,,,,f,,{},3BWI6RSP7IXLWAE9V1TCR4AGN467EA,AssignmentAccepted
178,2019-09-30 17:26:33.347809,,,,,,f,,{},39GXDJN2OV26YZ5E0WAS58UXYJEV8Q,AssignmentAccepted
181,2019-09-30 17:27:05.099547,,,,,,f,,{},3I33IC7ZWHQBKW0R9KAVZU3HR9MA22,AssignmentAccepted
163,2019-09-30 17:06:50.627113,,,,,,f,,{},37M28K1J0S1BQSYZG5GNYBPYTKRJAH,AssignmentAccepted
168,2019-09-30 17:26:26.272648,,,,,,f,,{},3UXUOQ9OKGLI6XXXFWRQVLKP2P87AF,AssignmentAccepted
171,2019-09-30 17:26:26.487019,,,,,,f,,{},3OS46CRSLHNJULMQ7HDULUY6SOOV64,AssignmentAccepted
174,2019-09-30 17:26:27.079234,,,,,,f,,{},3TXD01ZLD6552JTCJ3AASAC9IQA4U4,AssignmentAccepted
177,2019-09-30 17:26:33.324408,,,,,,f,,{},34Q075JO1Z18UYKDYEDO55HZQHW01K,AssignmentAccepted
180,2019-09-30 17:26:49.983029,,,,,,f,,{},3U5JL4WY5MXXJNN7O8LXCHBDC8R4XW,AssignmentAccepted
182,2019-09-30 17:27:28.296726,,,,,,f,,{},3UXUOQ9OKGLI6XXXFWRQVLKP2P87AF,AssignmentReturned
183,2019-09-30 17:27:28.347938,,,,,,f,,{},3UXUOQ9OKGLI6XXXFWRQVLKP2P87AF,AssignmentAccepted
184,2019-09-30 17:29:56.453927,,,,,,f,,{},3IKZ72A5B642596S6JU75JH6ZKPNFI,AssignmentReturned
185,2019-09-30 17:30:04.414069,,,,,,f,,{},3IKZ72A5B642596S6JU75JH6ZKPNFI,AssignmentAccepted
186,2019-09-30 17:30:07.528104,,,,,,f,,{},3UXUOQ9OKGLI6XXXFWRQVLKP2P87AF,AssignmentReturned
187,2019-09-30 17:30:27.349955,,,,,,f,,{},3E337GFOLBW8J92NH30PN4HI0ZPNGH,AssignmentSubmitted
188,2019-09-30 17:30:33.462052,,,,,,f,,{},3UXUOQ9OKGLI6XXXFWRQVLKP2P87AF,AssignmentAccepted
189,2019-09-30 17:30:36.048616,,,,,,f,,{},3W92K5RLWW5NBHMC2Y3PTOK6WTDV5O,AssignmentSubmitted
190,2019-09-30 17:30:58.141984,,,,,,f,,{},3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,AssignmentReturned
191,2019-09-30 17:31:19.500029,,,,,,f,,{},3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,AssignmentAccepted
192,2019-09-30 17:31:46.71332,,,,,,f,,"{""feedback"": ""I read the text, then as I started to type my answer that page just vanished.  I am not sure what happen but would of liked to finish.  Thanks."", ""error_text"": ""There has been an error and so you are unable to continue, sorry!"", ""error_type"": ""already_started_exp_mturk"", ""request_data"": {""hit_id"": null, ""worker_id"": null, ""participant_id"": null}}",unknown,ExperimentError
193,2019-09-30 17:31:57.66443,,,,,,f,,{},3U5JL4WY5MXXJNN7O8LXCHBDC8R4XW,AssignmentReturned
194,2019-09-30 17:32:27.886869,,,,,,f,,{},3U5JL4WY5MXXJNN7O8LXCHBDC8R4XW,AssignmentAccepted
195,2019-09-30 17:35:44.080388,,,,,,f,,{},3UXUOQ9OKGLI6XXXFWRQVLKP2P87AF,AssignmentSubmitted
196,2019-09-30 17:36:03.324078,,,,,,f,,{},3R8YZBNQ9J6ATD4E4SOCLLZU67TQ74,AssignmentSubmitted
197,2019-09-30 17:36:07.211707,,,,,,f,,{},3QEMNNSB2ZNG4409Z6ISLMSVNS57DH,AssignmentReturned
198,2019-09-30 17:36:12.815195,,,,,,f,,{},38JBBYETQQYODNWQT3V5OSQ6W2J4EQ,AssignmentAccepted
199,2019-09-30 17:36:14.099351,,,,,,f,,{},3QEMNNSB2ZNG4409Z6ISLMSVNS57DH,AssignmentAccepted
200,2019-09-30 17:36:32.171659,,,,,,f,,{},3RKNTXVS3OMLNAFEDYTJS90FBNIA4Y,AssignmentSubmitted
201,2019-09-30 17:38:33.368881,,,,,,f,,{},34Q075JO1Z18UYKDYEDO55HZQHW01K,AssignmentReturned
202,2019-09-30 17:38:42.842487,,,,,,f,,{},34Q075JO1Z18UYKDYEDO55HZQHW01K,AssignmentAccepted
203,2019-09-30 17:39:44.231363,,,,,,f,,{},3U5JL4WY5MXXJNN7O8LXCHBDC8R4XW,AssignmentSubmitted
