id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,status
45,2019-09-30 16:31:05.000575,,,,,,f,,{},participant,594b08306749abe1072e50bde658688c,mturk,45,32SCWG5HIJS6P1PUL54VF29O6076PE,45:32SCWG5HIJS6P1PUL54VF29O6076PE,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:38:49.517114,1.15,0.55,approved
31,2019-09-30 15:54:07.894346,,,,,,f,,{},participant,16c4c91660ae15d1ed9c9f2a44571674,mturk,31,3PB5A5BD0XUJGOA01WJ0R7VS0JS7GW,31:3PB5A5BD0XUJGOA01WJ0R7VS0JS7GW,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 15:58:40.045441,1.15,0.51,approved
78,2019-09-30 18:10:38.370233,,,,,,f,,{},participant,88343490fb18f727445485c949706c39,mturk,78,3TXD01ZLD6552JTCJ3AASAC9IQA4U4,78:3TXD01ZLD6552JTCJ3AASAC9IQA4U4,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 18:15:00.396761,1.15,0.47,approved
38,2019-09-30 15:59:28.635183,,,,,,f,,{},participant,a852e1cad97654e322773d869c154bfb,mturk,38,33UKMF931B8AJRTDYZL8VM2ZFAQTT2,38:33UKMF931B8AJRTDYZL8VM2ZFAQTT2,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:10:33.435674,1.15,0.51,approved
52,2019-09-30 16:38:00.300799,,,,,,f,,{},participant,807c3eddd771abc5e805c441c586892c,mturk,52,3GS6S824SSL4GVSNW8479736UNYWN8,52:3GS6S824SSL4GVSNW8479736UNYWN8,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:43:03.240151,1.15,0.34,approved
74,2019-09-30 17:51:48.299545,,,,,,f,,{},participant,1e3e5d034b36e835be9297a7103504cd,mturk,74,3YMTUJH0DU4Q26ENJYK0NEQ7ZC34TD,74:3YMTUJH0DU4Q26ENJYK0NEQ7ZC34TD,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:57:24.673138,1.15,0.4,approved
39,2019-09-30 16:02:16.760298,,,,,,f,,{},participant,fb9396db9ee7eb0eebab0be8f7a428e4,mturk,39,3RJSC4XJ12I7IGLWZ1F08VUG2W850C,39:3RJSC4XJ12I7IGLWZ1F08VUG2W850C,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:10:55.0952,1.15,1.11,approved
42,2019-09-30 16:10:21.437067,,,,,,f,,{},participant,cb0de0838de504e346204c45a479ef88,mturk,42,3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,42:3Q5C1WP23OP7P56EVKJ0M0DQ7OE51F,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:26:40.234521,1.15,0.51,approved
58,2019-09-30 16:56:08.123874,,,,,,f,,{},participant,69e098be097e578f96464812bbbaa444,mturk,58,35BLDD71I8LLIV619MA5ISR1XSAVZK,58:35BLDD71I8LLIV619MA5ISR1XSAVZK,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 17:07:54.344321,1.15,0.55,approved
50,2019-09-30 16:32:41.435129,,,,,,f,,{},participant,4f96283620b51de43cfa9ac211b67589,mturk,50,36AHBNMV1T0ZJOWAMF8SYZCSRRXDY7,50:36AHBNMV1T0ZJOWAMF8SYZCSRRXDY7,3IHWR4LC7E1ZP9NKBN572Z9FUO68IU,live,2019-09-30 16:43:53.852834,1.15,0.52,approved
