id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,assignment_id,event_type
207,2019-09-27 17:19:21.549571,,,,,,f,,{},30BUDKLTXFJ6960Q78EFTKWKV135EQ,AssignmentAccepted
208,2019-09-27 17:19:21.563535,,,,,,f,,{},3WS1NTTKE00ZKDEL5DS9U7LTQU70FI,AssignmentAccepted
209,2019-09-27 17:19:26.143391,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentAccepted
210,2019-09-27 17:19:37.083176,,,,,,f,,{},3XC1O3LBOUAM0EL8PQJH9VSIK1PTLR,AssignmentAccepted
211,2019-09-27 17:19:37.095465,,,,,,f,,{},3YDGXNSEO1I74MMZG095WIUKK2A84P,AssignmentAccepted
212,2019-09-27 17:19:59.943329,,,,,,f,,{},3Q5C1WP23OP7P56EVKJ0M0DQ6SP51X,AssignmentReturned
213,2019-09-27 17:20:46.548414,,,,,,f,,{},369J354OFFY0COWVIME8LTVW4B2G65,AssignmentReturned
214,2019-09-27 17:20:49.275597,,,,,,f,,{},369J354OFFY0COWVIME8LTVW4B2G65,AssignmentAccepted
215,2019-09-27 17:20:59.015962,,,,,,f,,{},3DY46V3X3R66DN7XW7LCPQQ7I8555Q,AssignmentAccepted
216,2019-09-27 17:21:10.902589,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentReturned
217,2019-09-27 17:21:32.335043,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentAccepted
218,2019-09-27 17:22:31.937184,,,,,,f,,{},34MAJL3QP6BL3PGT4JE951M94F143A,AssignmentReturned
219,2019-09-27 17:22:55.683751,,,,,,f,,{},3QRYMNZ7F05COEOT13ZWMNW7PWPTNT,AssignmentReturned
220,2019-09-27 17:22:57.623293,,,,,,f,,{},34MAJL3QP6BL3PGT4JE951M94F143A,AssignmentAccepted
221,2019-09-27 17:23:03.685519,,,,,,f,,{},3WS1NTTKE00ZKDEL5DS9U7LTQU70FI,AssignmentReturned
222,2019-09-27 17:23:03.738823,,,,,,f,,{},3WS1NTTKE00ZKDEL5DS9U7LTQU70FI,AssignmentAccepted
223,2019-09-27 17:23:31.039877,,,,,,f,,{},369J354OFFY0COWVIME8LTVW4B2G65,AssignmentReturned
224,2019-09-27 17:23:38.898675,,,,,,f,,{},3XC1O3LBOUAM0EL8PQJH9VSIK1PTLR,AssignmentSubmitted
225,2019-09-27 17:23:46.651468,,,,,,f,,{},3SB5N7Y3O5S5YDAGGXYRCSL5R970GH,AssignmentSubmitted
226,2019-09-27 17:23:56.281775,,,,,,f,,{},30BXRYBRP6LC6Z6CTA9U4N6A7E0WHF,AssignmentAccepted
227,2019-09-27 17:24:15.327715,,,,,,f,,{},30IQTZXKAMUGKZ5657YV0EL0UZ50XB,AssignmentAccepted
228,2019-09-27 17:24:46.210744,,,,,,f,,{},3X66WABAJY61F59DZKGAEQJCULRG3S,AssignmentSubmitted
229,2019-09-27 17:24:58.52119,,,,,,f,,{},3180JW2OT60EKMMIL9P6Q09C09Z5JB,AssignmentSubmitted
230,2019-09-27 17:25:16.602024,,,,,,f,,{},3TE3O85732W3JDM8BVWHUKSRQG22RZ,AssignmentSubmitted
231,2019-09-27 17:25:16.605028,,,,,,f,,{},30IQTZXKAMUGKZ5657YV0EL0UZ50XB,AssignmentReturned
232,2019-09-27 17:25:31.83086,,,,,,f,,{},30IQTZXKAMUGKZ5657YV0EL0UZ50XB,AssignmentAccepted
233,2019-09-27 17:25:37.99799,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBJUN8O,AssignmentAbandoned
234,2019-09-27 17:25:43.061816,,,,,,f,,{},3TE3O85732W3JDM8BVWHUKSRQGUR2G,AssignmentReturned
235,2019-09-27 17:25:48.378483,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBJUN8O,AssignmentAccepted
236,2019-09-27 17:25:49.887083,,,,,,f,,{},3TE3O85732W3JDM8BVWHUKSRQGUR2G,AssignmentAccepted
237,2019-09-27 17:26:00.780631,,,,,,f,,{},34MAJL3QP6BL3PGT4JE951M94F143A,AssignmentReturned
238,2019-09-27 17:26:11.068864,,,,,,f,,{},34MAJL3QP6BL3PGT4JE951M94F143A,AssignmentAccepted
239,2019-09-27 17:26:34.19015,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentAccepted
240,2019-09-27 17:26:34.19608,,,,,,f,,{},3YDGXNSEO1I74MMZG095WIUKK2A84P,AssignmentReturned
241,2019-09-27 17:26:34.374124,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentReturned
242,2019-09-27 17:26:58.076605,,,,,,f,,{},3YDGXNSEO1I74MMZG095WIUKK2A84P,AssignmentAccepted
243,2019-09-27 17:27:46.459832,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBJUN8O,AssignmentReturned
244,2019-09-27 17:28:17.951511,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentAccepted
245,2019-09-27 17:28:46.70882,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentReturned
246,2019-09-27 17:29:10.420522,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentReturned
247,2019-09-27 17:29:15.023834,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentAccepted
248,2019-09-27 17:29:38.17936,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentAccepted
249,2019-09-27 17:30:52.329845,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentReturned
250,2019-09-27 17:31:06.50445,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAccepted
253,2019-09-27 17:31:57.431699,,,,,,f,,{},3WS1NTTKE00ZKDEL5DS9U7LTQU70FI,AssignmentSubmitted
256,2019-09-27 17:32:42.474275,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentReturned
259,2019-09-27 17:33:00.718698,,,,,,f,,{},30BUDKLTXFJ6960Q78EFTKWKV135EQ,AssignmentAccepted
262,2019-09-27 17:35:43.888554,,,,,,f,,{},34MAJL3QP6BL3PGT4JE951M94F143A,AssignmentAccepted
265,2019-09-27 17:35:54.054068,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentReturned
268,2019-09-27 17:38:27.286385,,,,,,f,,{},3LS2AMNW5HEHEJWDLE5EW7LPVYDQO7,AssignmentReturned
271,2019-09-27 17:38:53.831754,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentAccepted
274,2019-09-27 17:39:10.645575,,,,,,f,,{},30BUDKLTXFJ6960Q78EFTKWKV135EQ,AssignmentSubmitted
277,2019-09-27 17:40:42.60711,,,,,,f,,{},3ZY8KE4ISLRC435AMQRSRZFXRS2QV3,AssignmentAccepted
280,2019-09-27 17:41:28.989347,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAccepted
283,2019-09-27 17:43:36.673634,,,,,,f,,{},3DHE4R9OCYZCUNDUVK25VGEKO7RG2H,AssignmentAbandoned
286,2019-09-27 17:44:38.853878,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentReturned
289,2019-09-27 17:45:07.621282,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentReturned
291,2019-09-27 17:45:33.761834,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
294,2019-09-27 17:46:04.738669,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
297,2019-09-27 17:46:30.366003,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O53S6P4,AssignmentReturned
300,2019-09-27 17:47:04.97348,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentReturned
303,2019-09-27 17:48:46.475005,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
306,2019-09-27 17:49:07.523019,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O53S6P4,AssignmentAccepted
309,2019-09-27 17:50:05.640908,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
312,2019-09-27 17:50:37.930169,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
315,2019-09-27 17:51:01.44419,,,,,,f,,{},3P4RDNWND7UQWAHXST80F9DH5VJJID,AssignmentAccepted
318,2019-09-27 17:52:33.89177,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentReturned
321,2019-09-27 17:52:44.671437,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
324,2019-09-27 17:53:23.358615,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBJKN8E,AssignmentReturned
251,2019-09-27 17:31:29.006033,,,,,,f,,{},3TE3O85732W3JDM8BVWHUKSRQGUR2G,AssignmentAccepted
254,2019-09-27 17:32:04.148343,,,,,,f,,{},30BUDKLTXFJ6960Q78EFTKWKV135EQ,AssignmentReturned
257,2019-09-27 17:32:48.034208,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAccepted
260,2019-09-27 17:34:22.45586,,,,,,f,,{},3YDGXNSEO1I74MMZG095WIUKK2A84P,AssignmentSubmitted
263,2019-09-27 17:35:50.417804,,,,,,f,,{},3LS2AMNW5HEHEJWDLE5EW7LPVYDQO7,AssignmentAbandoned
266,2019-09-27 17:36:08.203918,,,,,,f,,{},3LS2AMNW5HEHEJWDLE5EW7LPVYDQO7,AssignmentAccepted
269,2019-09-27 17:38:40.436073,,,,,,f,,{},3LS2AMNW5HEHEJWDLE5EW7LPVYDQO7,AssignmentAccepted
272,2019-09-27 17:39:00.411799,,,,,,f,,{},3DEL4X4EL89DHU1RDF94S6FK6CQYXG,AssignmentAccepted
275,2019-09-27 17:39:51.516122,,,,,,f,,{},3DEL4X4EL89DHU1RDF94S6FK6CQYXG,AssignmentAccepted
278,2019-09-27 17:40:46.026725,,,,,,f,,{},3DY46V3X3R66DN7XW7LCPQQ7I8555Q,AssignmentReturned
281,2019-09-27 17:41:29.061591,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentReturned
284,2019-09-27 17:44:28.968921,,,,,,f,,{},3K9FOBBF2J7O51GOSUX50WMQVJFNLW,AssignmentAccepted
287,2019-09-27 17:44:38.867347,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAccepted
290,2019-09-27 17:45:19.771677,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
293,2019-09-27 17:45:44.478909,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
296,2019-09-27 17:46:16.482277,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
299,2019-09-27 17:46:59.021754,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
302,2019-09-27 17:47:32.576755,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
305,2019-09-27 17:48:47.732949,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O53S6P4,AssignmentReturned
308,2019-09-27 17:50:01.814576,,,,,,f,,{},30IQTZXKAMUGKZ5657YV0EL0UZ50XB,AssignmentAccepted
311,2019-09-27 17:50:35.940691,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentAbandoned
314,2019-09-27 17:50:41.618053,,,,,,f,,{},30IQTZXKAMUGKZ5657YV0EL0UZ50XB,AssignmentReturned
317,2019-09-27 17:51:58.520694,,,,,,f,,{},3P4RDNWND7UQWAHXST80F9DH5VJJID,AssignmentReturned
320,2019-09-27 17:52:44.638211,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
323,2019-09-27 17:53:15.657755,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentReturned
252,2019-09-27 17:31:29.013621,,,,,,f,,{},3TE3O85732W3JDM8BVWHUKSRQGUR2G,AssignmentReturned
255,2019-09-27 17:32:07.469726,,,,,,f,,{},30BUDKLTXFJ6960Q78EFTKWKV135EQ,AssignmentAccepted
258,2019-09-27 17:33:00.670865,,,,,,f,,{},30BUDKLTXFJ6960Q78EFTKWKV135EQ,AssignmentReturned
261,2019-09-27 17:35:31.679417,,,,,,f,,{},34MAJL3QP6BL3PGT4JE951M94F143A,AssignmentReturned
264,2019-09-27 17:35:54.037104,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentAccepted
267,2019-09-27 17:38:17.820641,,,,,,f,,{},34MAJL3QP6BL3PGT4JE951M94F143A,AssignmentReturned
270,2019-09-27 17:38:41.790926,,,,,,f,,{},3IRIK4HM3C8NVCGQG0IPV2AH6K5C6O,AssignmentReturned
273,2019-09-27 17:39:09.862243,,,,,,f,,{},3DEL4X4EL89DHU1RDF94S6FK6CQYXG,AssignmentReturned
276,2019-09-27 17:39:52.600116,,,,,,f,,{},3TE3O85732W3JDM8BVWHUKSRQGUR2G,AssignmentReturned
279,2019-09-27 17:40:54.247132,,,,,,f,,{},3DY46V3X3R66DN7XW7LCPQQ7I8555Q,AssignmentAccepted
282,2019-09-27 17:43:10.5543,,,,,,f,,{},30BXRYBRP6LC6Z6CTA9U4N6A7E0WHF,AssignmentSubmitted
285,2019-09-27 17:44:29.02653,,,,,,f,,{},3DEL4X4EL89DHU1RDF94S6FK6CQYXG,AssignmentReturned
288,2019-09-27 17:44:42.633207,,,,,,f,,{},3ZY8KE4ISLRC435AMQRSRZFXRS2QV3,AssignmentReturned
292,2019-09-27 17:45:33.775233,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O53S6P4,AssignmentAccepted
295,2019-09-27 17:46:04.802949,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
298,2019-09-27 17:46:34.528672,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O53S6P4,AssignmentAccepted
301,2019-09-27 17:47:25.029763,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentAccepted
304,2019-09-27 17:48:46.497477,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
307,2019-09-27 17:49:37.613939,,,,,,f,,{},30IQTZXKAMUGKZ5657YV0EL0UZ50XB,AssignmentAbandoned
310,2019-09-27 17:50:05.720261,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
313,2019-09-27 17:50:38.012454,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
316,2019-09-27 17:51:10.972265,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentAccepted
319,2019-09-27 17:52:42.743332,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentAccepted
322,2019-09-27 17:52:51.581764,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBJKN8E,AssignmentAccepted
325,2019-09-27 17:53:38.417274,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBJKN8E,AssignmentAccepted
326,2019-09-27 17:53:44.828053,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentAccepted
327,2019-09-27 17:54:52.247383,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentReturned
328,2019-09-27 17:55:22.885965,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentAccepted
329,2019-09-27 17:56:45.128234,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentReturned
330,2019-09-27 17:56:45.158716,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentAccepted
331,2019-09-27 17:56:48.320367,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentReturned
332,2019-09-27 17:56:57.434458,,,,,,f,,{},3FIUS151DXQ29HL1UZNUXK8LYQWGG0,AssignmentReturned
333,2019-09-27 17:57:05.560167,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentAccepted
334,2019-09-27 17:57:30.784301,,,,,,f,,{},3EJJQNKU9TT7Y3PQUGZOHOYTFZ1RHN,AssignmentAccepted
335,2019-09-27 17:57:53.889602,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
336,2019-09-27 17:57:53.90827,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
337,2019-09-27 17:59:07.071846,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
338,2019-09-27 17:59:07.111593,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
339,2019-09-27 17:59:16.76843,,,,,,f,,{},32SCWG5HIJS6P1PUL54VF29O53S6P4,AssignmentReturned
340,2019-09-27 17:59:43.147337,,,,,,f,,{},3EJJQNKU9TT7Y3PQUGZOHOYTFZ1RHN,AssignmentReturned
341,2019-09-27 17:59:43.568311,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
342,2019-09-27 17:59:48.4757,,,,,,f,,{},3YZ8UPK3VVA8XN6RCIGSB8OX962CU5,AssignmentAccepted
343,2019-09-27 17:59:53.689166,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
344,2019-09-27 18:00:07.925869,,,,,,f,,{},3EJJQNKU9TT7Y3PQUGZOHOYTFZ1RHN,AssignmentAccepted
345,2019-09-27 18:01:05.626014,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
346,2019-09-27 18:01:20.37058,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
347,2019-09-27 18:02:25.573223,,,,,,f,,{},3QILPRALQ7JTQUW5Y5O1VR0KBJKN8E,AssignmentReturned
348,2019-09-27 18:02:33.901777,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
349,2019-09-27 18:02:47.312191,,,,,,f,,{},3T111IHZ5GEEJX77W4BW4705WMWR90,AssignmentAccepted
350,2019-09-27 18:02:47.338651,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
351,2019-09-27 18:02:58.299963,,,,,,f,,{},3LS2AMNW5HEHEJWDLE5EW7LPVYDQO7,AssignmentAbandoned
352,2019-09-27 18:02:58.344909,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentReturned
353,2019-09-27 18:03:22.084052,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
354,2019-09-27 18:03:25.373493,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentAccepted
355,2019-09-27 18:03:29.932795,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAccepted
356,2019-09-27 18:03:47.64944,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentAccepted
357,2019-09-27 18:05:12.78634,,,,,,f,,{},3DY46V3X3R66DN7XW7LCPQQ7I8555Q,AssignmentAbandoned
358,2019-09-27 18:05:20.809749,,,,,,f,,{},3DY46V3X3R66DN7XW7LCPQQ7I8555Q,AssignmentAccepted
359,2019-09-27 18:06:07.141491,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentReturned
360,2019-09-27 18:06:13.483533,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentAccepted
361,2019-09-27 18:06:50.263706,,,,,,f,,{},3XM0HYN6NMNA2GI9RNNTRQ11M1FPE7,AssignmentReturned
362,2019-09-27 18:06:57.887638,,,,,,f,,{},3MD9PLUKKK28AQXS7VOE8BXOAS1ZN5,AssignmentReturned
363,2019-09-27 18:07:22.695349,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBSBDTJ,AssignmentAccepted
364,2019-09-27 18:07:35.012872,,,,,,f,,{},3QXNC7EIPKJQJ3N82RSHKBZINWZ90M,AssignmentAccepted
365,2019-09-27 18:08:00.31776,,,,,,f,,{},3EJJQNKU9TT7Y3PQUGZOHOYTFZ1RHN,AssignmentReturned
366,2019-09-27 18:08:13.395443,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBSBDTJ,AssignmentReturned
367,2019-09-27 18:08:25.242244,,,,,,f,,{},3TAYZSBPLNWFKSMLQKWMKUXNCI8S20,AssignmentAccepted
368,2019-09-27 18:08:34.908397,,,,,,f,,{},3DY46V3X3R66DN7XW7LCPQQ7I8555Q,AssignmentReturned
369,2019-09-27 18:08:37.545538,,,,,,f,,{},3O6CYIULEFPHBLCWT9GTN2V01MOUW0,AssignmentAccepted
370,2019-09-27 18:08:37.952646,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
371,2019-09-27 18:08:45.267356,,,,,,f,,{},3K9FOBBF2J7O51GOSUX50WMQVJFNLW,AssignmentAbandoned
372,2019-09-27 18:08:45.62736,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
373,2019-09-27 18:08:58.437303,,,,,,f,,{},3K9FOBBF2J7O51GOSUX50WMQVJFNLW,AssignmentAccepted
374,2019-09-27 18:09:03.347514,,,,,,f,,{},3TAYZSBPLNWFKSMLQKWMKUXNCI8S20,AssignmentReturned
375,2019-09-27 18:09:22.646018,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentAccepted
376,2019-09-27 18:09:30.51422,,,,,,f,,{},3O6CYIULEFPHBLCWT9GTN2V01MOUW0,AssignmentReturned
379,2019-09-27 18:10:01.623727,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
382,2019-09-27 18:11:00.204631,,,,,,f,,{},3GDTJDAPVWZN8CB5M491ICBK6UK8MB,AssignmentAccepted
385,2019-09-27 18:11:41.970754,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAccepted
388,2019-09-27 18:12:46.11379,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentAccepted
390,2019-09-27 18:13:59.145399,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentReturned
393,2019-09-27 18:15:03.099204,,,,,,f,,{},3T111IHZ5GEEJX77W4BW4705WMWR90,AssignmentAccepted
396,2019-09-27 18:15:19.457668,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentAccepted
399,2019-09-27 18:15:44.017607,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentReturned
402,2019-09-27 18:15:48.117101,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
405,2019-09-27 18:16:40.708456,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentAccepted
377,2019-09-27 18:09:38.375421,,,,,,f,,{},3Z4GS9HPNXY0NVZZ8TF6LUIZ0LI77B,AssignmentAccepted
380,2019-09-27 18:10:11.876012,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentAccepted
383,2019-09-27 18:11:08.367389,,,,,,f,,{},3QXNC7EIPKJQJ3N82RSHKBZINWZ90M,AssignmentReturned
386,2019-09-27 18:11:42.641854,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentAccepted
389,2019-09-27 18:13:58.654791,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentReturned
392,2019-09-27 18:14:29.509642,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentAccepted
395,2019-09-27 18:15:11.683432,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentReturned
398,2019-09-27 18:15:27.378537,,,,,,f,,{},3T111IHZ5GEEJX77W4BW4705WMWR90,AssignmentAccepted
401,2019-09-27 18:15:47.809204,,,,,,f,,{},36U2A8VAG3N7XU2KEWUF2C7IA3NYK3,AssignmentAccepted
404,2019-09-27 18:16:24.596968,,,,,,f,,{},3B3WTRP3DDQXFDQMHEWV3ZSXKVK929,AssignmentReturned
407,2019-09-27 18:17:16.015087,,,,,,f,,{},3NXNZ5RS1CL41ENSNQDQZQ95VBA79R,AssignmentReturned
378,2019-09-27 18:09:58.404697,,,,,,f,,{},3O6CYIULEFPHBLCWT9GTN2V01MOUW0,AssignmentAccepted
381,2019-09-27 18:10:17.694168,,,,,,f,,{},3Z4GS9HPNXY0NVZZ8TF6LUIZ0LI77B,AssignmentReturned
384,2019-09-27 18:11:12.447694,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentReturned
387,2019-09-27 18:12:28.933361,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentReturned
391,2019-09-27 18:13:59.163221,,,,,,f,,{},3L4D84MIL1GQ0F6DMBQFFXC25H5HJH,AssignmentAccepted
394,2019-09-27 18:15:03.158234,,,,,,f,,{},3T111IHZ5GEEJX77W4BW4705WMWR90,AssignmentReturned
397,2019-09-27 18:15:25.8037,,,,,,f,,{},3T111IHZ5GEEJX77W4BW4705WMWR90,AssignmentReturned
400,2019-09-27 18:15:47.01702,,,,,,f,,{},34PGFRQONQZ8X512HACFG0MPK6EWJU,AssignmentReturned
403,2019-09-27 18:16:06.411556,,,,,,f,,{},3T111IHZ5GEEJX77W4BW4705WMWR90,AssignmentReturned
406,2019-09-27 18:16:56.550586,,,,,,f,,{},3NXNZ5RS1CL41ENSNQDQZQ95VBA79R,AssignmentAccepted
408,2019-09-27 18:17:37.712919,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentReturned
409,2019-09-27 18:17:41.68957,,,,,,f,,{},3TPZPLC3M207SI2C236X8ZX4VD3P3W,AssignmentAccepted
410,2019-09-27 18:17:41.730354,,,,,,f,,{},34S9DKFK75D850NNB9MVU4OM4Z0NY7,AssignmentAccepted
411,2019-09-27 18:19:09.372392,,,,,,f,,{},3GDTJDAPVWZN8CB5M491ICBK6UK8MB,AssignmentReturned
412,2019-09-27 18:19:42.210049,,,,,,f,,{},3K9FOBBF2J7O51GOSUX50WMQVJFNLW,AssignmentSubmitted
413,2019-09-27 18:19:43.807043,,,,,,f,,{},39LOEL67OUTMMQ3VGM4MMD2E63838V,AssignmentAccepted
414,2019-09-27 18:19:43.980419,,,,,,f,,{},31Q0U3WYDR3MC9KXJDYXKKRMXZO17E,AssignmentAccepted
415,2019-09-27 18:19:44.681353,,,,,,f,,{},3S96KQ6I9OS322XGC9LTQIKDBTHTD7,AssignmentAccepted
