id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,network_id,participant_id
1,2019-09-16 15:21:28.118274,,,,,,f,,{},war_of_the_ghosts_source,1,
2,2019-09-16 15:23:03.785877,,,0,,,t,2019-09-16 15:24:53.728716,{},particle,1,1
3,2019-09-16 15:35:00.151769,,,0,,,f,,{},particle,1,2
4,2019-09-16 15:58:17.451524,,,1,,,f,,{},particle,1,3
5,2019-09-16 16:17:19.163433,,,2,,,f,,{},particle,1,4
